Site        X          Y        Z        Latitude      Longitude    Height    Rec. Type    Ant.Type
      ITRF96(m)   ITRF96(m)   ITRF96(m)   WGS84(deg.)   WGS84(deg.)  WGS84(m)
A4 1X F14.2 F14.2 F14.2 F14.7 F14.7 F14.2 2X A7 2X A7
lpoc     1480313.21   -4069017.63    4667642.51    47.3417210   -70.0085561        103.24  ASHTECH  ASH7019
lsig    -2259489.94   -3659919.14    4694522.54    47.6955491  -121.6895483        527.53  TRIMBLE  TRM4124
lthw     -457619.19   -1426856.83   -6179876.44   -76.4584745  -107.7820000       1013.00  TRIMBLE  TRM4124
ltut    -1809077.01   -4422669.67    4212866.67    41.5925134  -112.2468380       1564.95  TRIMBLE  TRM2965
lutz    -2682302.71   -4315134.97    3842838.55    37.2871777  -121.8652260        112.68  ASHTECH  ASH7009
lvms    -2552685.73   -4586271.06    3614169.34    34.7303899  -119.1000000       1543.09  ASHTECH  ASH7019
macc      -42648.27   -5042990.75    3892014.82    37.8454087   -90.4845354        220.06  TRIMBLE  ASH7009
mac1    -3464038.49    1334172.74   -5169224.42   -54.4998377   158.9358341         -6.69  ASHTECH  AOAD/M_
madr     4849202.39    -360328.99    4114913.19    40.4295300    -4.2496593        829.46  ASHTECH  AOAD/M_
mad2     4849202.40    -360328.99    4114913.19    40.4295299    -4.2496593        829.46  ASHTECH  AOAD/M_
mair       57370.67   -5109953.65    3803822.04    36.8468898   -89.3567536         67.53  TRIMBLE  ASH7009
mall     4919369.70     225499.58    4039849.61    39.5529444     2.6245509         62.06  LEICA G  LEIAT50
mal2     4865385.69    4110717.19    -331137.64    -2.9960891    40.1941428        -20.91  JPS LEG  ASH7019
mana      407982.45   -6222927.48    1333529.24    12.1490725   -86.2489894         72.86  TRIMBLE  TRM2965
marg      584121.19   -1293360.00    6198076.84    77.1871565   -65.6946000        657.00  TRIMBLE  TRM2965
mars     4630533.02     433946.05    4350142.51    43.2790928     5.3537838         61.83  LEICA G  LEIAT50
mar6     2998189.71     931451.59    5533398.47    60.5954206    17.2585216         75.38  JPS E_G  AOAD/M_
masw    -2623331.56   -4463671.40    3713566.32    35.8329436  -120.4430580        713.74  TRIMBLE  ASH7019
mas1     5439192.27   -1522055.63    2953454.71    27.7640163   -15.6332770        197.16  JPS LEG  ASH7019
mate     4641945.53    1393043.82    4133285.51    40.6494944    16.7044549        531.10  LEICA G  LEIAT50
mat1     4641951.40    1393053.73    4133280.90    40.6494135    16.7045472        534.53  TRIMBLE  TRM2965
mat2    -2443204.34   -4706039.29    3533485.36    33.8570813  -117.4366970        398.32  TRIMBLE  ASH7019
maui    -5466069.00   -2404328.00    2242127.00    20.7069873  -156.2570252       3062.02  ASHTECH  ASH7009
mawy    -1597259.07   -4229411.81    4486549.19    44.9738609  -110.6893010       1824.26  TRIMBLE  TRM2965
maw1     1111287.17    2168911.27   -5874493.59   -67.6049959    62.8707157         59.14  LEICA G  AOAD/M_
mayz     2352522.54   -5585192.41    1981275.42    18.2177854   -67.1588300          1.00  TRIMBLE  TRM2965
mbww    -1325706.78   -4567120.45    4238966.28    41.9040202  -106.1865287       1987.27  TRIMBLE  TRM3342
mcil    -5227188.02    2551880.52    2607617.99    24.2903389   153.9786589         35.66  TRIMBLE  TRM2965
mcm4    -1311703.17     310814.98   -6213255.16   -77.8384846   166.6693293         98.03  ASHTECH  AOAD/M_
mcon      698831.39   -4867123.70    4049241.06    39.6611754   -81.8292007        272.68  TRIMBLE  TRM5797
mcso    -2458668.34   -3792428.67    4485327.16    44.9741319  -122.9557332         53.19  LEICA G  LEIAT50
mcty       26809.54   -5158189.52    3738908.73    36.1194471   -89.7022095         51.61  TRIMBLE  ASH7009
mc01    -1575525.11   -4701076.51    4001088.78    39.0916211  -108.5281306       1438.02  TRIMBLE  TRM2965
mdmt    -2445076.48   -4033868.18    4281176.45    42.4187654  -121.2216010       1710.55  TRIMBLE  ASH7019
mdo1    -1329998.80   -5328393.36    3236504.14    30.6809012  -104.0149933       2004.48  ASHTECH  AOAD/M_
mdvj     2845453.88    2160952.91    5265992.21    56.0218193    37.2145083        254.84  TPS NET  JPSREGA
medi     4461399.53     919593.05    4449504.15    44.5202870    11.6468115         48.68  TRIMBLE  TRM2965
mee1    -2636083.25   -4429344.24    3745415.59    36.1872563  -120.7586010        788.77  TRIMBLE  TRM3342
mee2    -2636890.04   -4429249.63    3744780.76    36.1808701  -120.7668450        681.44  TRIMBLE  TRM3342
merc    -2245157.74   -4607537.71    3785494.97    36.6328943  -115.9790156       1256.93  TRIMBLE  TRM2965
mers     4239127.56    2886958.15    3778861.05    36.5667097    34.2559000         10.00  ROGUE S  AOAD/M_
metr      552539.78   -4663339.75    4302000.35    42.6850819   -83.2427646        261.62  LEICA G  LEIAT50
mets     2892571.12    1311843.26    5512633.95    60.2177523    24.3953148         94.57  ASHTECH  AOAD/M_
metz     2892568.06    1311842.80    5512632.98    60.2177711    24.3953300         92.25  JPS EUR  ASH7010
mfp0    -1283644.19   -4726415.70    4074807.62    39.9500317  -105.1944170       1728.00  TPS NET  TPSG3_A
mftn    -1283638.95   -4726441.73    4074779.27    39.9496987  -105.1942780       1728.00  TRIMBLE  TPSCR.G
mfts    -1283638.95   -4726441.73    4074779.27    39.9496987  -105.1942780       1728.00  ASHTECH  ASH7019
mftw    -1283638.95   -4726441.73    4074779.27    39.9496987  -105.1942780       1728.00  TRIMBLE  TRM5980
mhcb    -2664070.63   -4323183.74    3848372.73    37.3419246  -121.6425744       1279.46  ASHTECH  ASH7009
mhms    -2506348.04   -4666493.76    3540925.76    33.9402992  -118.2400000         -2.43  ASHTECH  ASH7019
mida    -2621557.01   -4457842.32    3721513.29    35.9222517  -120.4588300        570.69  TRIMBLE  ASH7019
mig1    -2673548.22   -4565823.36    3550037.24    34.0385651  -120.3513900        130.95  TRIMBLE  ASH7019
mikl     3698554.63    2308675.27    4639770.43    46.9731169    31.9728279         94.70  TRIMBLE  TRM4124
mik2     2032022.02   -1242874.53    5897694.45    68.1405567   -31.4518000        815.80  TRIMBLE  TRM5980
mine    -2148182.36   -4385855.30    4091929.96    40.1488079  -116.0955120       2075.65  TRIMBLE  TRM4124
mins    -2456943.03   -4421412.96    3876794.53    37.6542385  -119.0605699       2791.18  ASHTECH  ASH7009
mipr     2418523.14   -5569313.49    1946405.13    17.8864440   -66.5266820         -7.78  TRIMBLE  TRM2965
mizu    -3857167.65    3108694.91    4004041.69    39.1354932   141.1328265        117.01  SEPT PO  TPSCR3_
mjpk    -2457038.37   -4709792.72    3520995.34    33.7148653  -117.5504708       1527.99  ASHTECH  ASH7019
mkea    -5464105.25   -2495166.13    2148291.32    19.8017063  -155.4563425       3754.66  ASHTECH  AOAD/M_
mlfp    -2431725.03   -4707760.17    3539203.38    33.9187287  -117.3179570        472.98  TRIMBLE  ASH7019
mnmc    -2618260.97   -4456647.31    3726074.36    35.9698391  -120.4340510       1061.92  TRIMBLE  TRM2965
mobj     2936422.31    2178373.05    5208858.11    55.1152114    36.5697228        180.98  JPS LEG  JPSREGA
mobn     2936432.14    2178364.50    5208858.18    55.1151912    36.5695235        182.64  ASHTECH  ASH7019
mobs    -4130636.11    2894953.09   -3890531.05   -37.8297273   144.9753373         40.63  LEICA G  ASH7019
moil    -2078372.05   -4374660.73    4139556.44    40.7111505  -115.4120800       2197.00  TRIMBLE  TRM2965
moiu     5207811.40    3685972.91      31891.73     0.2883247    35.2900098       2201.53  ASHTECH  ASH7019
monb    -2675639.21   -4304141.07    3860740.07    37.4856904  -121.8668617        768.20  ASHTECH  ASH7009
moni    -2227410.84   -4425716.80    4006379.14    39.1481503  -116.7155707       2109.25  TRIMBLE  TRM2965
monp    -2386247.06   -4802359.43    3444902.23    32.8923357  -116.4223477       1842.57  ASHTECH  ASH7019
mopi     4053736.00    1260571.00    4744940.00    48.3730903    17.2738780        577.03  TRIMBLE  TRM1453
mopr     2278833.15   -5620855.11    1966466.02    18.0770937   -67.9311540        -38.30  TRIMBLE  TRM2965
morp     3645667.86    -107277.29    5215053.49    55.2131002    -1.6854971        144.43  TRIMBLE  AOAD/M_
mout    -1778927.65   -4478049.22    4167366.38    41.0466175  -111.6657000       1633.00  TRIMBLE  TRM2965
mple      422272.06   -4605912.22    4377365.69    43.6154035   -84.7617413        201.74  LEICA G  LEIAT50
mput    -1803901.49   -4548333.70    4080488.38    40.0160259  -111.6336290       1829.17  TRIMBLE  ASH7019
mpwd    -2547549.82   -4619066.73    3573681.88    34.2958225  -118.8780150        190.26  TRIMBLE  ASH7019
mqzg    -4580569.54     590465.43   -4384380.13   -43.7030677   172.6547051        154.67  TRIMBLE  TRM4124
mrdm    -2470410.58   -4669401.96    3562728.26    34.1755478  -117.8816872        328.02  TRIMBLE  ASH7019
mscg    -2373331.95   -4729544.07    3550496.70    34.0388519  -116.6479500        911.87  TRIMBLE  TRM4124
msob    -2414457.50   -4695985.20    3568621.12    34.2312417  -117.2101231       1733.15  ASHTECH  ASH7019
mssc       37115.71   -5507205.99    3206322.06    30.3755022   -89.6138620        -11.72  ASHTECH  ASH7019
mta1    -2503669.16   -4659554.89    3552003.27    34.0603039  -118.2500000         73.38  ASHTECH  ASH7019
mtbg     4122590.82    1213676.66    4697541.99    47.7382078    16.4042487        293.82  TPS GB-  TPSCR3_
mtjo    -4533815.82     761552.74   -4407673.75   -43.9860902   170.4649414       1043.75  TRIMBLE  TRM2965
mtka    -3947762.75    3364399.88    3699428.51    35.6798273   139.5613847        109.01  Ashtech  ASH7010
musb    -2491802.51   -4438642.46    3833672.57    37.1703709  -119.3093500       2042.53  TRIMBLE  ASH7019
mvfd    -2386011.74   -4780309.46    3474201.04    33.2112342  -116.5253118       1190.11  ASHTECH  ASH7019
mwtp    -2448251.94   -4426829.07    3875340.81    37.6409670  -118.9447294       2317.38  TRIMBLE  DORNE M
myt2    -1675203.90   -4590490.54    4087748.83    40.1030720  -110.0485009       1611.29  ASHTECH  ASH7019
nain     1671837.36   -3103474.60    5297671.08    56.5372622   -61.6887165         33.49  ASHTECH  ASH7019
naiu    -1823706.98   -4462260.65    4164691.99    41.0160793  -112.2296260       1455.79  TRIMBLE  TRM2965
nano    -2335726.73   -3451608.33    4812009.97    49.2951303  -124.0864782          6.56  LEICA G  LEIAT50
ndap    -2185095.13   -4768564.79    3616863.19    34.7680044  -114.6186290        241.39  TRIMBLE  ASH7019
neah    -2415625.62   -3498394.08    4739316.85    48.2982030  -124.6249070        459.88  TRIMBLE  ASH7009
netp     -515007.13   -5515796.80    3150298.68    29.7914291   -95.3342125         -9.23  TRIMBLE  TRM4124
nett    -4546612.37     796682.27   -4390117.08   -43.7565848   170.0612206       2251.68  TRIMBLE  TRM5597
neva    -2265360.80   -4581538.04    3804891.51    36.8507425  -116.3102877       1290.79  TRIMBLE  TRM2965
newl     4079959.87    -395932.26    4870210.71    50.1033886    -5.5428083         78.98  ASHTECH  ASH7009
news    -2270836.64   -4360576.00    4052314.70    39.6860395  -117.5089360       1770.26  TRIMBLE  TRM2965
nhrg    -2563130.80   -4597243.83    3593103.00    34.4990517  -119.1412580       1648.76  TRIMBLE  ASH7019
nico     4359417.88    2874117.01    3650778.27    35.1412954    33.3964323        191.73  LEICA G  LEIAT50
nist    -1288349.15   -4721661.05    4078676.02    39.9961073  -105.2621596       1644.43  NOV OEM  NOV702 
nium    -5937159.67   -1054675.72   -2071390.58   -19.0767691  -169.9270668         90.12  TRIMBLE  TRM4124
nji2     1319482.66   -4656035.86    4140725.00    40.7417941   -74.1777020         17.93  LEICA R  LEIAT30
nklg     6287385.87    1071574.41      39132.76     0.3539093     9.6721237         31.59  TRIMBLE  TRM2965
nnor    -2414151.45    4907778.50   -3270645.19   -31.0490358   116.1927158        234.86  ASHTECH  ASH7019
noco    -2452228.29   -4696754.80    3539163.79    33.9200131  -117.5695657        187.53  ASHTECH  ASH7019
nomt    -1648248.05   -4156677.26    4535140.18    45.5973369  -111.6298210       1578.04  TRIMBLE  ASH7019
nope    -2264583.84   -4646164.11    3725944.54    35.9698090  -115.9850370        843.58  TRIMBLE  TRM2965
nopk    -2514139.51   -4659518.02    3544625.68    33.9803014  -118.3500000         33.11  ASHTECH  ASH7019
nor1      364028.35   -4561443.88    4428749.57    44.2561621   -85.4371516        365.12  LEICA G  LEIAT50
nor3      505438.05   -4483925.61    4492858.29    45.0689091   -83.5686404        175.50  LEICA G  LEIAT50
not1     4934544.72    1321264.75    3806456.15    36.8761702    14.9897888        125.14  TRIMBLE  TRM2965
nova     4431899.40     671366.94    4522512.02    45.4475627     8.6139678        218.57  TRIMBLE  TRM2965
novm      452260.68    3635879.11    5203456.08    55.0308155    82.9094971        153.19  JPS LEG  JPSREGA
npit    -5467333.09   -2516889.76    2106822.11    19.4125207  -155.2809950       1132.07  TRIMBLE  TRM4124
nply    -4924806.55     507350.48   -4008310.55   -39.1828983   174.1181741        416.98  TRIMBLE  TRM4124
npoc    -5460146.86   -2533404.58    2104702.02    19.3932308  -155.1095941        809.91  TRIMBLE  TRM4124
nrc1     1112777.33   -4341475.83    4522955.78    45.4544898   -75.6238263         82.48  ASHTECH  AOAD/M_
nrif     4525067.02    3172729.91    3174290.24    30.0387223    35.0360410        457.53  ASHTECH  LEIAT50
nril       64537.29    2253782.85    5946363.48    69.3620477    88.3597780         47.90  ASHTECH  ASH7019
nrl1     1117249.16   -4848758.67    3976821.17    38.8210612   -77.0244028        -18.22  ASHTECH  ASH7019
nrmd    -5743537.47    1380505.01   -2397897.35   -22.2285666   166.4848752        160.50  TRIMBLE  TRM5797
nrwy    -1603691.46   -4249043.22    4466533.76    44.7153122  -110.6777170       2342.70  TRIMBLE  TRM2965
nssp     3478646.54    3418805.89    4097987.29    40.2268452    44.5029280       1194.76  ASHTECH  ASH7019
nsss    -2440112.56   -4794640.92    3414804.64    32.5796142  -116.9726802        123.62  ASHTECH  ASH7019
ntka    -2470820.26   -3324948.07    4833520.93    49.5926820  -126.6166104         -1.58  LEICA G  LEIAT50
ntus    -1508022.78    6195576.68     148799.47     1.3458177   103.6799561         75.42  LEICA G  LEIAT50
ntz1     3718450.41     863437.77    5092635.93    53.3300329    13.0726231        117.01  TPS NET  TPSG3_A
nurk     5516756.63    3196624.85    -215027.26    -1.9445794    30.0896824       1483.87  TPS NET  TPSCR3_
nvsk      433605.71    3655561.31    5191291.36    54.8409256    83.2354474        128.51  TRIMBLE  TRM3342
nwcc       48584.26   -5138512.96    3765531.04    36.4169281   -89.4582888         64.93  TRIMBLE  ASH7009
nyal     1202430.86     252626.64    6237767.59    78.9297052    11.8650802         78.55  TRIMBLE  AOAD/M_
nya1     1202434.17     252632.22    6237772.61    78.9296754    11.8653031         84.32  TRIMBLE  ASH7010
nzrt     4389029.79    3111224.18    3415257.04    32.5828113    35.3314459        411.69  LEICA G  ASH7009
oaes    -2322404.13   -4747381.33    3559742.02    34.1413391  -116.0677360        604.79  TRIMBLE  TRM2965
obec    -2506735.43   -3845598.24    4413438.80    44.0662897  -123.0981334        112.21  TRIMBLE  TRM4124
obe3     4186558.71     835022.60    4723761.20    48.0865435    11.2798058        642.34  AOA BEN  AOAD/M_
oeoc    -2471017.47   -4697798.53    3525085.29    33.7661769  -117.7441356        358.62  ASHTECH  ASH7019
ofw2    -1622367.00   -4263926.62    4445608.43    44.4515674  -110.8311500       2280.46  TRIMBLE  TRM2965
ohi2     1525811.10   -2432479.10   -5676166.00   -63.3213402   -57.9013550         32.99  JPS E_G  TPSCR.G
ohi3     1525809.75   -2432478.70   -5676166.65   -63.3213513   -57.9013736         33.09  LEICA G  LEIAR25
ohln    -2686863.37   -4254637.06    3906001.67    38.0065738  -122.2729889         16.62  ASHTECH  ASH7019
okc2     -667800.92   -5082858.48    3782394.95    36.6045103   -97.4848184        290.25  ASHTECH  ASH0719
okee      602997.90   -4639571.38    4320607.24    42.9141857   -82.5948655        160.84  LEICA G  LEIAT50
okit    -5460589.42   -2533338.04    2103688.66    19.3834774  -155.1119415        825.78  TRIMBLE  TRM4124
onsa     3370658.83     711876.94    5349786.75    57.3955911    11.9255131         45.54  JPS E_G  AOAD/M_
opbl    -2303971.61   -4741039.05    3581079.64    34.3702522  -115.9180570       1226.55  TRIMBLE  ASH7019
opcl    -2334399.85   -4722166.84    3586423.08    34.4280914  -116.3054570       1312.91  TRIMBLE  ASH7019
opcp    -2317669.95   -4734430.28    3580754.20    34.3674919  -116.0833720       1096.67  TRIMBLE  ASH7019
opcx    -2321405.83   -4728238.31    3586538.36    34.4304473  -116.1494840       1133.83  TRIMBLE  ASH7019
oprd    -2330415.31   -4716837.20    3596104.95    34.5334128  -116.2922790       1400.23  TRIMBLE  ASH7019
ores    -2645608.75   -4531308.98    3614198.08    34.7393697  -120.2785570        143.85  TRIMBLE  ASH7019
orid     4498451.81    1708266.83    4173591.78    41.1276769    20.7940481        772.99  LEICA G  LEIAT50
ormt    -2369507.95   -4687760.05    3609342.52    34.6753135  -116.8150910       1893.35  TRIMBLE  ASH7019
ous2    -4387890.84     733420.39   -4555176.37   -45.8697986   170.5109331         26.12  SEPT PO  TPSCR3_
ovls    -2567781.80   -4605455.87    3576531.78    34.3276638  -119.1419460         69.22  TRIMBLE  ASH7019
oxmt    -2716648.36   -4276740.55    3861645.84    37.4997017  -122.4243120        224.43  ASHTECH  ASH7019
oxyc    -2498227.87   -4657747.95    3558400.72    34.1291228  -118.2073117        209.83  ASHTECH  ASH7019
ozst    -2574193.79   -4577157.28    3609640.40    34.6837323  -119.3534060       1059.18  TRIMBLE  ASH7019
pabh    -2439933.85   -3589636.10    4657876.46    47.2131214  -124.2045820         12.91  TRIMBLE  ASH7019
pado     4388882.32     924567.19    4519588.53    45.4114773    11.8960578         64.72  TRIMBLE  TRM2965
palm     1192671.99   -2450887.71   -5747096.18   -64.7753396   -64.0511218         31.24  ASHTECH  ASH7009
pape    -5245807.11   -3081054.24   -1909181.55   -17.5332953  -149.5727268         23.15  ASHTECH  ASH7019
park    -4554254.31    2816652.55   -3454060.95   -32.9990899   148.2646080        397.46  JPS E_G  ASH7019
pary      777085.78   -4423269.85    4513977.90    45.3388759   -80.0358835        146.14  TRIMBLE  TRM4124
pboc    -1839321.24   -1134441.74    5980781.91    70.2566088  -148.3348790         19.66  TRIMBLE  TRM4124
pbpp    -2464204.73   -4649642.68    3593554.92    34.5085786  -117.9225710        901.96  TRIMBLE  ASH7019
pcol    -2338411.37   -3660579.92    4654847.04    47.1723830  -122.5708062         79.13  TRIMBLE  TRM2965
pdel     4551596.06   -2186893.37    3883410.61    37.7480658   -25.6627656        110.65  LEICA G  LEIAT50
pece      179045.34    -455848.48   -6339483.24   -85.6119629   -68.5564000       1494.10  TRIMBLE  TRM2965
penc     4052449.85    1417680.88    4701406.92    47.7899387    19.2815240        291.78  LEICA G  LEIAT50
perl    -2293867.02   -4563550.93    3809496.71    36.9022017  -116.6863708       1351.43  TRIMBLE  TRM2965
pert    -2368686.96    4881316.53   -3341796.18   -31.8022603   115.8852475         12.78  ASHTECH  ASH7019
petp    -3576239.77    1401003.48    5075177.45    53.0670538   158.6070772        210.29  ASHTECH  AOAD/M_
pets    -3580836.89    1399700.53    5072197.04    53.0236182   158.6501463        116.86  ASHTECH  ASH7019
pfld    -2288148.00   -3621987.82    4709436.63    47.8988328  -122.2821657        160.62  TRIMBLE  TRM5597
pgc5    -2327182.86   -3522535.63    4764832.48    48.6489033  -123.4509684          3.55  TRIMBLE  TRM2965
phin    -2319194.67   -4545019.05    3816580.78    36.9807750  -117.0339350       1541.40  TRIMBLE  TRM2965
phlb    -2433417.12   -4636062.18    3631593.86    34.9257766  -117.6944780        886.17  ASHTECH  ASH7019
picl      -11253.04   -3980586.68    4967210.25    51.4801416   -90.1619736        315.10  AOA SNR  AOAD/M_
pie1    -1640916.24   -5014782.60    3575447.21    34.3019342  -108.1189155       2348.72  ASHTECH  ASH7019
pigt      -15722.77   -5141760.57    3761387.83    36.3706073   -90.1752017         55.32  TRIMBLE  ASH7009
pimo    -3186293.80    5286624.28    1601158.31    14.6358812   121.0777305         95.53  ASHTECH  ASH7019
pin1    -2369510.60   -4761206.98    3511396.21    33.6125239  -116.4581593       1256.13  ASHTECH  ASH7019
pin2    -2369466.62   -4761231.56    3511396.73    33.6125160  -116.4576171       1258.41  ASHTECH  ASH7019
pkrd    -2501961.33   -4659711.00    3553097.62    34.0718662  -118.2329020        130.86  TRIMBLE  TRM2965
pktn      602407.34   -4923545.67    3996329.09    39.0457873   -83.0243978        144.47  TRIMBLE  TRM5797
pltc    -1240696.10   -4720548.82    4094380.79    40.1819946  -104.7259260       1503.73  TRIMBLE  TRM3342
pmob    -2410009.24   -4758712.38    3488033.89    33.3576281  -116.8595445       1662.54  ASHTECH  ASH7019
pmtn    -2450652.95   -4410754.16    3892157.84    37.8318339  -119.0569266       2411.72  Ashtech  DORNE M
poin    -2257895.85   -4604901.97    3780581.59    36.5800055  -116.1198407        916.64  TRIMBLE  TRM2965
polv     3411557.34    2348463.84    4834396.64    49.6029421    34.5429288        178.12  TRIMBLE  TRM2965
pol2     1239971.45    4530790.09    4302578.80    42.6801947    74.6942640       1714.21  ASHTECH  TPSCR.G
pomm    -2623159.09   -4457075.85    3721348.88    35.9202512  -120.4784340        597.12  TRIMBLE  ASH7019
potr    -2407289.62   -4809164.56    3418784.54    32.6187415  -116.5908493        731.04  LEICA G  LEIAT50
pots     3800689.63     882077.39    5028791.31    52.3796175    13.0660915        144.42  SEPT PO  AOAD/M_
pove     2774265.63   -5662060.15    -959415.89    -8.7094349   -63.8963197        119.60  TRIMBLE  TRM2965
ppbf    -2422872.71   -4718027.83    3531564.11    33.8360488  -117.1820880        428.11  TRIMBLE  ASH7019
prat     4518264.60     886376.50    4399019.15    43.8858884    11.0991237        120.12  TRIMBLE  TRM2965
prds    -1659602.83   -3676725.75    4925493.59    50.8717420  -114.2934951       1247.94  AOA BEN  AOAD/M_
prdy    -2331227.37   -3643915.08    4671389.94    47.3916836  -122.6094450         82.87  LEICA G  LEIAT50
pre1     5066232.13    2719226.97   -2754392.74   -25.7466663    28.2240374       1416.41  ASHTECH  ASH7009
pre2     5066232.13    2719226.97   -2754392.74   -25.7466663    28.2240374       1416.41  ASHTECH  ASH7009
psap    -2366365.66   -4747442.04    3529854.66    33.8195403  -116.4939911         86.77  ASHTECH  ASH7019
psc1     1238381.55   -4390854.70    4443024.68    44.4348275   -74.2496077        475.15  ASHTECH  ASH7019
psdm    -2466733.36   -4677173.54    3555036.59    34.0920793  -117.8070881        278.39  TRIMBLE  ASH7019
psu1     1017620.24   -4726564.45    4146418.94    40.8072300   -77.8497968        312.46  TRIMBLE  TRM2202
ptal    -2384054.01   -3422429.09    4809283.13    49.2566539  -124.8609554         92.81  TRIMBLE  TRM2965
ptbb     3844060.00     709661.27    5023129.51    52.2965085    10.4597456        130.23  ASHTECH  ASH7009
ptgv       26935.75   -5138873.68    3765246.18    36.4137832   -89.6996831         58.09  TRIMBLE  ASH7009
ptrb    -2742448.75   -4219982.32    3905211.40    37.9965057  -123.0187155        164.60  ASHTECH  ASH7009
ptrf    -2390980.02   -3490240.50    4757280.50    48.5445279  -124.4129900        170.32  TRIMBLE  TRM2965
ptsg    -2681055.78   -3936889.88    4227633.47    41.7830611  -124.2551990        -10.21  TRIMBLE  TRM2965
puc1    -1748712.48   -4601412.58    4044873.98    39.5996028  -110.8087027       1693.26  TRIMBLE  TRM3342
pupu    -2288321.39   -3660930.82    4679864.54    47.4999130  -122.0080800        542.44  TRIMBLE  ASH7019
pve3    -2525274.33   -4670397.17    3522540.74    33.7403024  -118.4000000         71.06  ASHTECH  ASH7019
pvhs    -2521731.48   -4669687.20    3526334.19    33.7803132  -118.3700000        259.62  ASHTECH  ASH7019
pvrs    -2517804.11   -4672047.28    3525657.20    33.7741640  -118.3205870         59.84  TRIMBLE  ASH7019
pwel      870505.91   -4571874.42    4346729.22    43.2370478   -79.2196605         45.09  TRIMBLE  TRM4124
p001    -2099487.63   -4994071.36    3355920.98    31.9496891  -112.8016900        475.59  TRIMBLE  TRM2965
p002    -2251573.17   -4383624.61    4038222.54    39.5215544  -117.1865170       1742.32  TRIMBLE  TRM2965
p003    -2185093.57   -4906659.17    3428139.57    32.7228417  -114.0049520         50.98  TRIMBLE  TRM2965
p004    -1977922.85   -4858390.38    3619269.22    34.7847843  -112.1519680       1792.62  TRIMBLE  TRM2965
p005    -2092681.17   -4431382.30    4071633.54    39.9106077  -115.2786100       2016.32  TRIMBLE  TRM2965
p006    -2134719.24   -4693567.47    3742234.88    36.1545118  -114.4568980        365.99  TRIMBLE  TRM2965
p007    -2001729.84   -4328231.73    4223912.21    41.7246180  -114.8196980       1687.21  TRIMBLE  TRM2965
p008    -1859349.09   -4811105.11    3741898.76    36.1432124  -111.1300350       1522.88  TRIMBLE  TRM2965
p009    -1891354.75   -4629376.43    3948381.77    38.4803493  -112.2227140       1761.52  TRIMBLE  TRM2965
p010    -2113925.89   -4808511.85    3608364.03    34.6676395  -113.7313300       1399.87  TRIMBLE  TRM2965
p011    -1723274.67   -4861195.78    3742648.50    36.1502305  -109.5192154       1729.38  TRIMBLE  TRM2965
p012    -1664354.05   -4743667.03    3915064.00    38.0978516  -109.3338350       1788.51  TRIMBLE  TRM2965
p013    -2199293.16   -4255587.62    4199190.11    41.4291433  -117.3299790       1433.99  TRIMBLE  TRM2965
p014    -1949818.12   -5053444.66    3358447.71    31.9732384  -111.0985800       1068.89  TRIMBLE  TRM2965
p015    -1806151.15   -4959807.91    3571755.86    34.2642156  -110.0094729       1931.10  TRIMBLE  TRM2965
p016    -1859798.94   -4520852.32    4085740.83    40.0785431  -112.3614020       1730.52  TRIMBLE  TRM2965
p017    -2396431.87   -4161554.70    4187076.14    41.2763554  -119.9354950       2391.15  TRIMBLE  TRM2965
p020    -2083774.20   -3827350.99    4642283.42    47.0025597  -118.5657700        480.13  TRIMBLE  TRM2965
p021    -2028707.93   -3700870.40    4767621.10    48.6750825  -118.7302530       1163.16  TRIMBLE  TRM2965
p022    -2113560.55   -3972725.30    4506156.63    45.2321623  -118.0137720        888.12  TRIMBLE  TRM2965
p023    -1991660.00   -4064946.92    4480434.08    44.8988426  -116.1029900       1522.14  TRIMBLE  TRM2965
p025    -1866908.08   -3779477.93    4771403.71    48.7313705  -116.2874950        695.90  TRIMBLE  TRM2965
p026    -1589272.35   -5135739.91    3422845.15    32.6593183  -107.1948615       1237.86  TRIMBLE  TRM2965
p028    -1588370.32   -4915222.90    3732172.53    36.0321035  -107.9084080       1933.13  TRIMBLE  TRM2965
p029    -1516282.95   -4768944.50    3945271.01    38.4396451  -107.6380300       2456.21  TRIMBLE  TRM2965
p030    -1670489.99   -4464885.02    4226344.10    41.7502648  -110.5128100       2149.78  TRIMBLE  TRM2965
p031    -1515483.03   -4689599.12    4037685.71    39.5159123  -107.9086710       1657.62  TRIMBLE  TRM2965
p032    -1414311.85   -4553166.45    4225680.82    41.7421238  -107.2559230       2167.31  TRIMBLE  TRM2965
p033    -1374663.69   -4389900.56    4405280.41    43.9533045  -107.3875470       1375.86  TRIMBLE  TRM2965
p034    -1483356.05   -5020831.20    3633960.68    34.9460262  -106.4592660       1810.92  TRIMBLE  TRM2965
p035    -1376910.53   -5073611.23    3602566.89    34.6017957  -105.1836020       1780.37  TRIMBLE  TRM2965
p036    -1355886.21   -4958443.27    3767321.28    36.4207298  -105.2936530       2529.92  TRIMBLE  TRM2965
p037    -1304151.86   -4831831.41    3943233.00    38.4221636  -105.1046830       1616.88  TRIMBLE  TRM2965
p038    -1225471.81   -5141071.49    3560657.24    34.1476233  -103.4073380       1212.97  TRIMBLE  TRM2965
p040    -1104361.47   -4905636.29    3912374.66    38.0718772  -102.6869790       1102.65  TRIMBLE  TRM2965
